step,M,N,K,median_ms,min_ms,max_ms,tflops,cublas_ms,speedup_vs_cublas,reference_ms,limit_ms,status,seed,warmup,repeat,trials,gpu,sm_count,tvm,torch,cuda,samples_ms,cublas_samples_ms,git_revision,git_dirty,gemm_kernels_sha256,utils_sha256,benchmark_sha256,benchmark_diagnostics_sha256,compiler,ptxas_reg_level,TVM_CUDA_PTXAS_EXTRA_OPTS,TVM_CUDA_NVRTC_EXTRA_OPTS,TVM_CUDA_NVCC_NO_FAST_MATH,TVM_KERNEL_DEBUG,TVM_KERNEL_DUMP,CUDA_LAUNCH_BLOCKING,CUDA_VISIBLE_DEVICES,target
8,1024,1024,1024,0.012409599622090657,0.012388267119725545,0.01258453329404195,173.05019608990506,0.006888533135255178,0.5550971300470257,0.014,0.0182,PASS,0,10,30,5,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,"[0.01258453329404195, 0.012409599622090657, 0.012388267119725545, 0.012443733215332032, 0.012388267119725545]","[0.0069130669037501015, 0.0068682665626207985, 0.006888533135255178, 0.006870399912198385, 0.006893866757551829]",a7b18d8e34e4405205e985e4e0080764e236aa82,True,36537ab6799ed82578289c84d68fb14cbe8c985421449365e60f91256c9fc994,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
8,2048,2048,2048,0.02881600062052409,0.028763733307520547,0.028909866015116373,596.192004929501,0.021523199478785195,0.7469183445066758,0.023,0.0299,PASS,0,10,30,5,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,"[0.028909866015116373, 0.028763733307520547, 0.02880959908167521, 0.028828799724578857, 0.02881600062052409]","[0.021980800231297812, 0.021591466665267945, 0.021409066518147786, 0.021453867355982464, 0.021523199478785195]",a7b18d8e34e4405205e985e4e0080764e236aa82,True,36537ab6799ed82578289c84d68fb14cbe8c985421449365e60f91256c9fc994,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
8,4096,4096,4096,0.16466773351033528,0.16301652590433757,0.16471786499023439,834.6441075134718,0.130349866549174,0.7915932512728284,0.132,0.1716,PASS,0,10,30,5,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,"[0.16471786499023439, 0.1645781358083089, 0.16466773351033528, 0.16471467018127442, 0.16301652590433757]","[0.1280512015024821, 0.1297983964284261, 0.130349866549174, 0.13042773405710856, 0.1303562641143799]",a7b18d8e34e4405205e985e4e0080764e236aa82,True,36537ab6799ed82578289c84d68fb14cbe8c985421449365e60f91256c9fc994,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
8,8192,8192,8192,1.384890619913737,1.383460235595703,1.385043207804362,793.9339121558114,0.8667765299479167,0.6258808583755929,1.109,1.4417,PASS,0,10,30,5,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,"[1.383460235595703, 1.3847999572753906, 1.385043207804362, 1.3849194844563801, 1.384890619913737]","[0.8558570861816406, 0.8670346577962239, 0.8675872166951497, 0.8659231821695964, 0.8667765299479167]",a7b18d8e34e4405205e985e4e0080764e236aa82,True,36537ab6799ed82578289c84d68fb14cbe8c985421449365e60f91256c9fc994,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
