step,size,variant,median_ms,min_ms,max_ms,paired_speedup,tflops,limit_ms,status,samples_ms,paired_cache_speedup,comparison_control,paired_control_speedup
10,2048,baseline,0.043304534753163655,0.04320000012715657,0.044276265303293864,1.0,396.722174292495,0.045500000000000006,PASS,"[0.043304534753163655, 0.04370773235956828, 0.044182399908701576, 0.044276265303293864, 0.04320000012715657, 0.04329280058542887, 0.04320853153864543]",,baseline,1.0
10,2048,n_tile_128,0.02736426591873169,0.027148799101511637,0.02760639985402425,1.5864952313890177,627.8213066274818,0.045500000000000006,PASS,"[0.02760639985402425, 0.027549866835276285, 0.02759360074996948, 0.027148799101511637, 0.027173332373301187, 0.02736426591873169, 0.0273632009824117]",,baseline,1.5864952313890177
10,2048,n128_epi32,0.027029333511988322,0.02692586580912272,0.027141332626342773,1.606505511611957,635.6009176615551,0.045500000000000006,PASS,"[0.02695573369661967, 0.027106134096781413, 0.02692586580912272, 0.027059199412663777, 0.027029333511988322, 0.027141332626342773, 0.026970666646957398]",,n_tile_128,1.014554120615279
10,2048,n128_tmem_double_buffer,0.027034666140874228,0.026937599976857504,0.027125332752863565,1.6031350065656709,635.4755444168562,0.045500000000000006,PASS,"[0.027020800113677978, 0.026937599976857504, 0.027034666140874228, 0.027118933200836182, 0.026947200298309326, 0.027125332752863565, 0.027102933327356974]",,n128_epi32,0.9977973400454202
