timestamp, uuid, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, utilization.gpu [%]
2026/09/14 06:26:56.033, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 2032, 3996, 247.29, 1100.00, 35, 0
2026/09/14 06:26:56.233, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 2032, 3996, 247.29, 1100.00, 35, 0
2026/09/14 06:26:56.433, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 2032, 3996, 247.29, 1100.00, 35, 0
2026/09/14 06:26:56.634, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 2032, 3996, 247.47, 1100.00, 35, 0
2026/09/14 06:26:56.848, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 2032, 3996, 247.57, 1100.00, 35, 0
2026/09/14 06:26:57.053, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 2032, 3996, 247.67, 1100.00, 35, 0
2026/09/14 06:26:57.254, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 2032, 3996, 247.73, 1100.00, 35, 0
2026/09/14 06:26:57.454, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1605, 3996, 290.71, 1100.00, 45, 31
2026/09/14 06:26:57.655, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1395, 3996, 458.05, 1100.00, 48, 96
2026/09/14 06:26:57.855, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1387, 3996, 621.71, 1100.00, 50, 96
2026/09/14 06:26:58.055, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1395, 3996, 779.21, 1100.00, 51, 96
2026/09/14 06:26:58.256, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1395, 3996, 939.95, 1100.00, 52, 96
2026/09/14 06:26:58.456, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1395, 3996, 1066.92, 1100.00, 52, 96
2026/09/14 06:26:58.657, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1387, 3996, 1055.62, 1100.00, 53, 95
2026/09/14 06:26:58.857, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1387, 3996, 1052.48, 1100.00, 53, 95
2026/09/14 06:26:59.058, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1410, 3996, 1054.23, 1100.00, 53, 95
2026/09/14 06:26:59.258, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1402, 3996, 1052.65, 1100.00, 54, 95
2026/09/14 06:26:59.458, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1432, 3996, 1056.06, 1100.00, 54, 95
2026/09/14 06:26:59.659, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1432, 3996, 1054.08, 1100.00, 53, 94
2026/09/14 06:26:59.859, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1395, 3996, 1050.57, 1100.00, 53, 93
2026/09/14 06:27:00.060, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1425, 3996, 1051.88, 1100.00, 54, 94
2026/09/14 06:27:00.261, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1425, 3996, 1060.37, 1100.00, 54, 94
2026/09/14 06:27:00.461, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1402, 3996, 1056.58, 1100.00, 54, 94
2026/09/14 06:27:00.662, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1425, 3996, 1056.13, 1100.00, 54, 94
2026/09/14 06:27:00.862, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1425, 3996, 1057.44, 1100.00, 54, 94
2026/09/14 06:27:01.062, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1447, 3996, 1059.59, 1100.00, 54, 93
2026/09/14 06:27:01.263, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1425, 3996, 1055.02, 1100.00, 55, 93
2026/09/14 06:27:01.463, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 1402, 3996, 1052.43, 1100.00, 55, 93
2026/09/14 06:27:01.663, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 2032, 3996, 936.90, 1100.00, 43, 0
2026/09/14 06:27:01.864, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 2032, 3996, 781.61, 1100.00, 41, 0
2026/09/14 06:27:02.064, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 2032, 3996, 624.63, 1100.00, 39, 0
2026/09/14 06:27:02.264, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 2032, 3996, 464.40, 1100.00, 39, 0
2026/09/14 06:27:02.484, GPU-dadf9f3b-df58-d3fa-07b0-5fe223423db1, P0, 2032, 3996, 308.35, 1100.00, 38, 0
