step,M,N,K,median_ms,min_ms,max_ms,tflops,cublas_ms,speedup_vs_cublas,reference_ms,limit_ms,status,seed,warmup,repeat,trials,gpu,sm_count,tvm,torch,cuda
1,128,128,64,0.0073301335175832115,0.0073301335175832115,0.0073301335175832115,0.2861001092230368,0.006718933085600535,0.9166181038153596,0.105,0.1365,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
2,128,128,64,0.007371733089288076,0.007371733089288076,0.007371733089288076,0.28448561208047374,0.005909333129723867,0.8016206037506657,0.105,0.1365,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
2,128,128,512,0.016619732975959776,0.016619732975959776,0.016619732975959776,1.0094756651185683,0.006336000065008799,0.3812335657963783,0.839,1.0907,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
2,128,128,1024,0.02478613257408142,0.02478613257408142,0.02478613257408142,1.3537582718768917,0.006093866626421611,0.2458579049477811,1.678,2.1814,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
2,128,128,4096,0.08223679860432943,0.08223679860432943,0.08223679860432943,1.6320884358080299,0.008370133241017659,0.1017808740499415,6.711,8.724300000000001,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
3,256,256,256,0.010684800148010255,0.010684800148010255,0.010684800148010255,3.1403892946232204,0.005964800218741099,0.5582509860843655,0.373,0.4849,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
3,512,512,512,0.01654293338457743,0.01654293338457743,0.01654293338457743,16.226593540554045,0.006164266665776571,0.37262234710582615,0.746,0.9698,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
3,1024,1024,1024,0.026803199450174967,0.026803199450174967,0.026803199450174967,80.12042189187163,0.00683840016523997,0.25513372677586554,1.502,1.9526000000000001,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
3,2048,2048,2048,0.08830400307973225,0.08830400307973225,0.08830400307973225,194.5536848254523,0.021422932545344036,0.24260431914961597,6.007,7.8091,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
4,256,256,256,0.010514133175214132,0.010514133175214132,0.010514133175214132,3.1913645605232337,0.0058890665570894875,0.5601095648067583,0.014,0.0182,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
4,512,512,512,0.014583466450373332,0.014583466450373332,0.014583466450373332,18.406834679084692,0.006172800064086914,0.42327385502566106,0.015,0.0195,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
4,1024,1024,1024,0.02286400000254313,0.02286400000254313,0.02286400000254313,93.92423231985384,0.006827733417352041,0.298623749850971,0.017,0.0221,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
4,2048,2048,2048,0.07667199770609538,0.07667199770609538,0.07667199770609538,224.06966947509457,0.02136960029602051,0.278714536406577,0.052,0.0676,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,512,512,512,0.010661333799362183,0.010661333799362183,0.010661333799362183,25.178412106003023,0.005819733440876007,0.5458729226941731,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,1024,1024,1024,0.015982932845751443,0.015982932845751443,0.015982932845751443,134.36105054841926,0.006910933554172516,0.4323945811991301,0.012,0.015600000000000001,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,2048,2048,2048,0.0482752005259196,0.0482752005259196,0.0482752005259196,355.8735954866909,0.021498666206995646,0.44533561689614787,0.033,0.0429,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,4096,4096,4096,0.3653333346048991,0.3653333346048991,0.3653333346048991,376.2015136687091,0.12820906639099122,0.350937224301327,0.272,0.3536,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,1024,1024,1024,0.016577066977818807,0.016577066977818807,0.016577066977818807,129.54545281583725,0.006802133222421011,0.4103339409512375,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,2048,2048,2048,0.047365331649780275,0.047365331649780275,0.047365331649780275,362.70978341349155,0.021306665738423665,0.4498367264894366,0.035,0.045500000000000006,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,4096,4096,4096,0.3195647875467936,0.3195647875467936,0.3195647875467936,430.0816573912259,0.128001070022583,0.4005481048309802,0.239,0.3107,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,8192,8192,8192,2.8025792439778647,2.8025792439778647,2.8025792439778647,392.32133404920205,0.8518442789713542,0.3039501133828001,2.143,2.7859,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,1024,1024,1024,0.01662720044453939,0.01662720044453939,0.01662720044453939,129.15485412971395,0.007012266914049784,0.4217346712959555,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
