step,M,N,K,median_ms,min_ms,max_ms,tflops,cublas_ms,speedup_vs_cublas,reference_ms,limit_ms,status,seed,warmup,repeat,trials,gpu,sm_count,tvm,torch,cuda
4,2048,2048,2048,0.07714133262634278,0.07714133262634278,0.07714133262634278,222.70640912072207,0.02119893431663513,0.27480643119452625,0.052,0.0676,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,512,512,512,0.010520533720652262,0.010520533720652262,0.010520533720652262,25.515383832005554,0.005756799876689911,0.5471965614623775,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,1024,1024,1024,0.016636799772580466,0.016636799772580466,0.016636799772580466,129.0803325973378,0.006790400048096975,0.40815542297313734,0.012,0.015600000000000001,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,2048,2048,2048,0.048274131615956624,0.048274131615956624,0.048274131615956624,355.881475417806,0.021383466323216756,0.4429591088936051,0.033,0.0429,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,4096,4096,4096,0.3656746546427409,0.3656746546427409,0.3656746546427409,375.85036788036615,0.1284063975016276,0.35114929588729327,0.272,0.3536,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,1024,1024,1024,0.0166101336479187,0.0166101336479187,0.0166101336479187,129.28755984266783,0.006956799825032552,0.4188286483717884,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,2048,2048,2048,0.0477237343788147,0.0477237343788147,0.0477237343788147,359.9858520632955,0.02111039956410726,0.4423459278467213,0.035,0.045500000000000006,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,4096,4096,4096,0.31971092224121095,0.31971092224121095,0.31971092224121095,429.88507401791867,0.12876373132069904,0.4027504922823726,0.239,0.3107,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,8192,8192,8192,2.8068224589029946,2.8068224589029946,2.8068224589029946,391.72824212249174,0.8529354731241862,0.3038793816184382,2.143,2.7859,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,1024,1024,1024,0.016616533199946087,0.016616533199946087,0.016616533199946087,129.23776711781056,0.0068917334079742435,0.41475158055210964,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,2048,2048,2048,0.04535040060679118,0.04535040060679118,0.04535040060679118,378.8250810165353,0.0213919997215271,0.47170475751704094,0.031,0.0403,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,4096,4096,4096,0.31728639602661135,0.31728639602661135,0.31728639602661135,433.1700167203915,0.1283519983291626,0.4045304177440923,0.23,0.29900000000000004,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,8192,8192,8192,2.7862762451171874,2.7862762451171874,2.7862762451171874,394.6168760914645,0.8519125620524088,0.30575308659553907,2.075,2.6975000000000002,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,1024,1024,1024,0.013101866841316223,0.013101866841316223,0.013101866841316223,163.90669161954804,0.0068682665626207985,0.524220452383319,0.014,0.0182,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,2048,2048,2048,0.03104319969813029,0.03104319969813029,0.03104319969813029,553.4181189780746,0.021402666966120403,0.6894478395991336,0.023,0.0299,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,4096,4096,4096,0.1729461352030436,0.1729461352030436,0.1729461352030436,794.6922509175635,0.12854080200195311,0.7432418298971677,0.132,0.1716,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,8192,8192,8192,1.446081034342448,1.446081034342448,1.446081034342448,760.3388756674776,0.8526442845662435,0.5896241388394614,1.109,1.4417,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,1024,1024,1024,0.020658133427302043,0.020658133427302043,0.020658133427302043,103.95342132711075,0.006866133213043213,0.33236948716619513,0.015,0.0195,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,2048,2048,2048,0.030360533793767294,0.030360533793767294,0.030360533793767294,565.8618949422705,0.021350399653116862,0.7032287310277753,0.023,0.0299,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,4096,4096,4096,0.14819199244181316,0.14819199244181316,0.14819199244181316,927.4384614672397,0.12864320278167723,0.8680847099899027,0.116,0.15080000000000002,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,8192,8192,8192,0.9210037231445313,0.9210037231445313,0.9210037231445313,1193.8188740670876,0.8523029327392578,0.9254066094643872,0.788,1.0244,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,1024,1024,1024,0.028880000114440918,0.028880000114440918,0.028880000114440918,74.35885178290528,0.006817066669464111,0.2360480139352687,0.025,0.0325,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,2048,2048,2048,0.045328001181284584,0.045328001181284584,0.045328001181284584,379.0122823923101,0.02134933272997538,0.4709965622483763,0.035,0.045500000000000006,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,4096,4096,4096,0.14415574073791504,0.14415574073791504,0.14415574073791504,953.4060368908468,0.12786880334218342,0.8870184613366013,0.107,0.1391,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,8192,8192,8192,0.8851327896118164,0.8851327896118164,0.8851327896118164,1242.1996345409389,0.8500832239786784,0.9604019125214994,0.728,0.9464,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
