step,M,N,K,median_ms,min_ms,max_ms,tflops,cublas_ms,speedup_vs_cublas,reference_ms,limit_ms,status,seed,warmup,repeat,trials,gpu,sm_count,tvm,torch,cuda,samples_ms,cublas_samples_ms,git_revision,git_dirty,gemm_kernels_sha256,utils_sha256,benchmark_sha256,benchmark_diagnostics_sha256,compiler,ptxas_reg_level,TVM_CUDA_PTXAS_EXTRA_OPTS,TVM_CUDA_NVRTC_EXTRA_OPTS,TVM_CUDA_NVCC_NO_FAST_MATH,TVM_KERNEL_DEBUG,TVM_KERNEL_DUMP,CUDA_LAUNCH_BLOCKING,CUDA_VISIBLE_DEVICES,target
1,128,128,64,0.008072533210118612,0.008072533210118612,0.008072533210118612,0.2597885874747843,0.00602346658706665,0.7461680776384376,0.105,0.1365,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.008072533210118612],[0.00602346658706665],d2835492913d94532bcd160ea79891a8f0e9d836,True,5515a04dfc3018bff2fe06e7f1f00681db4ee4ce8b376f4098f2348d85989b6c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
2,128,128,64,0.007326933244864146,0.007326933244864146,0.007326933244864146,0.286225072607289,0.006177066763242086,0.843063060192603,0.105,0.1365,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.007326933244864146],[0.006177066763242086],d2835492913d94532bcd160ea79891a8f0e9d836,True,5515a04dfc3018bff2fe06e7f1f00681db4ee4ce8b376f4098f2348d85989b6c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
2,128,128,512,0.016539733608563742,0.016539733608563742,0.016539733608563742,1.014358296031642,0.0061941335598627726,0.3745002009376771,0.839,1.0907,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.016539733608563742],[0.0061941335598627726],d2835492913d94532bcd160ea79891a8f0e9d836,True,5515a04dfc3018bff2fe06e7f1f00681db4ee4ce8b376f4098f2348d85989b6c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
2,128,128,1024,0.02481173276901245,0.02481173276901245,0.02481173276901245,1.3523614941519269,0.006151466568311056,0.24792571424087181,1.678,2.1814,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.02481173276901245],[0.006151466568311056],d2835492913d94532bcd160ea79891a8f0e9d836,True,5515a04dfc3018bff2fe06e7f1f00681db4ee4ce8b376f4098f2348d85989b6c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
2,128,128,4096,0.08215040365854899,0.08215040365854899,0.08215040365854899,1.6338048508911085,0.00849173367023468,0.10336813079494817,6.711,8.724300000000001,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.08215040365854899],[0.00849173367023468],d2835492913d94532bcd160ea79891a8f0e9d836,True,5515a04dfc3018bff2fe06e7f1f00681db4ee4ce8b376f4098f2348d85989b6c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
3,256,256,256,0.01065280040105184,0.01065280040105184,0.01065280040105184,3.1498226510173692,0.006214400132497151,0.5833583563514014,0.373,0.4849,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.01065280040105184],[0.006214400132497151],d2835492913d94532bcd160ea79891a8f0e9d836,True,5515a04dfc3018bff2fe06e7f1f00681db4ee4ce8b376f4098f2348d85989b6c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
3,512,512,512,0.01657600005467733,0.01657600005467733,0.01657600005467733,16.19422388480593,0.006213333209355672,0.3748391161233392,0.746,0.9698,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.01657600005467733],[0.006213333209355672],d2835492913d94532bcd160ea79891a8f0e9d836,True,5515a04dfc3018bff2fe06e7f1f00681db4ee4ce8b376f4098f2348d85989b6c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
3,1024,1024,1024,0.026819199323654175,0.026819199323654175,0.026819199323654175,80.07262342488904,0.006793599824110667,0.2533110605624532,1.502,1.9526000000000001,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.026819199323654175],[0.006793599824110667],d2835492913d94532bcd160ea79891a8f0e9d836,True,5515a04dfc3018bff2fe06e7f1f00681db4ee4ce8b376f4098f2348d85989b6c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
3,2048,2048,2048,0.08827520211537679,0.08827520211537679,0.08827520211537679,194.61716056504403,0.021336533625920615,0.24170472697455284,6.007,7.8091,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.08827520211537679],[0.021336533625920615],d2835492913d94532bcd160ea79891a8f0e9d836,True,5515a04dfc3018bff2fe06e7f1f00681db4ee4ce8b376f4098f2348d85989b6c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
4,256,256,256,0.008919466535250347,0.008919466535250347,0.008919466535250347,3.7619326074480544,0.006030933558940887,0.6761540653923889,0.014,0.0182,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.008919466535250347],[0.006030933558940887],d2835492913d94532bcd160ea79891a8f0e9d836,True,5515a04dfc3018bff2fe06e7f1f00681db4ee4ce8b376f4098f2348d85989b6c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
