step,M,N,K,median_ms,min_ms,max_ms,tflops,cublas_ms,speedup_vs_cublas,reference_ms,limit_ms,status,seed,warmup,repeat,trials,gpu,sm_count,tvm,torch,cuda
1,128,128,64,0.007400533556938172,0.007400533556938172,0.007400533556938172,0.2833784866813922,0.005897599955399831,0.796915507513738,0.105,0.1365,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
2,128,128,64,0.00739519993464152,0.00739519993464152,0.00739519993464152,0.2835828670670901,0.005875200033187866,0.7944612836857216,0.105,0.1365,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
2,128,128,512,0.01656000018119812,0.01656000018119812,0.01656000018119812,1.013116897127121,0.005909333129723867,0.35684378412224904,0.839,1.0907,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
2,128,128,1024,0.024765866994857787,0.024765866994857787,0.024765866994857787,1.35486603424653,0.005993600189685822,0.24201051353987693,1.678,2.1814,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
2,128,128,4096,0.08217600186665854,0.08217600186665854,0.08217600186665854,1.6332959130548363,0.008614400029182434,0.10482865841003607,6.711,8.724300000000001,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
3,256,256,256,0.01065066655476888,0.01065066655476888,0.01065066655476888,3.1504537136200046,0.005929600199063619,0.5567351271933882,0.373,0.4849,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
3,512,512,512,0.016573866208394367,0.016573866208394367,0.016573866208394367,16.196308853032868,0.00621973325808843,0.3752735288123809,0.746,0.9698,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
3,1024,1024,1024,0.026872533559799194,0.026872533559799194,0.026872533559799194,79.9137023392761,0.006855466465155283,0.25511053693169194,1.502,1.9526000000000001,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
3,2048,2048,2048,0.0883232037226359,0.0883232037226359,0.0883232037226359,194.51139066411673,0.021362133820851645,0.2418632128419596,6.007,7.8091,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
4,256,256,256,0.010437333583831787,0.010437333583831787,0.010437333583831787,3.2148471379681043,0.0057888001203536986,0.5546244233604821,0.014,0.0182,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
4,512,512,512,0.014614400267601014,0.014614400267601014,0.014614400267601014,18.36787354148911,0.005738666653633118,0.39267205965032276,0.015,0.0195,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
4,1024,1024,1024,0.02309439977010091,0.02309439977010091,0.02309439977010091,92.98720336435123,0.006921599805355072,0.29970901492387336,0.017,0.0221,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
4,2048,2048,2048,0.07692053318023681,0.07692053318023681,0.07692053318023681,223.34568513383658,0.021259733041127524,0.27638566923753183,0.052,0.0676,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,512,512,512,0.01050879955291748,0.01050879955291748,0.01050879955291748,25.543874411942344,0.005840000013510386,0.555724750872146,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,1024,1024,1024,0.016572800278663636,0.016572800278663636,0.016572800278663636,129.57880454063883,0.006792533397674561,0.4098603303884311,0.012,0.015600000000000001,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,2048,2048,2048,0.04540266593297323,0.04540266593297323,0.04540266593297323,378.3889961299231,0.021660800774892172,0.47708213449116504,0.033,0.0429,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,4096,4096,4096,0.3620469411214193,0.3620469411214193,0.3620469411214193,379.616391858721,0.12738880316416423,0.35185714529056605,0.272,0.3536,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,1024,1024,1024,0.016586666305859882,0.016586666305859882,0.016586666305859882,129.47047998676612,0.006871466835339864,0.4142765465120771,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,2048,2048,2048,0.04735893408457438,0.04735893408457438,0.04735893408457438,362.758780704817,0.021575466791788737,0.4555733191388747,0.035,0.045500000000000006,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,4096,4096,4096,0.319267209370931,0.319267209370931,0.319267209370931,430.48252196899017,0.12783040205637614,0.40038688065788874,0.239,0.3107,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,8192,8192,8192,2.8064244588216147,2.8064244588216147,2.8064244588216147,391.78379603977373,0.8516842524210612,0.30347663545473574,2.143,2.7859,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,1024,1024,1024,0.01656000018119812,0.01656000018119812,0.01656000018119812,129.67896283227148,0.0068245331446329755,0.4121094849009367,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,2048,2048,2048,0.04530880053838094,0.04530880053838094,0.04530880053838094,379.17289753559,0.021413334210713706,0.4726087196365867,0.031,0.0403,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,4096,4096,4096,0.3145632108052572,0.3145632108052572,0.3145632108052572,436.9199853986963,0.12801493008931478,0.4069609086250315,0.23,0.29900000000000004,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,8192,8192,8192,2.7807403564453126,2.7807403564453126,2.7807403564453126,395.40247805858877,0.8514634450276692,0.3062002689514369,2.075,2.6975000000000002,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,1024,1024,1024,0.012542933225631714,0.012542933225631714,0.012542933225631714,171.21064183069856,0.006833066542943318,0.5447742103083051,0.014,0.0182,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,2048,2048,2048,0.02923733393351237,0.02923733393351237,0.02923733393351237,587.6004023851202,0.02134933272997538,0.7302079176755711,0.023,0.0299,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,4096,4096,4096,0.1689045270284017,0.1689045270284017,0.1689045270284017,813.7079324634639,0.1279647986094157,0.7576161566581228,0.132,0.1716,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,8192,8192,8192,1.4310880025227866,1.4310880025227866,1.4310880025227866,768.3046925400333,0.8515647888183594,0.5950471161222668,1.109,1.4417,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,1024,1024,1024,0.018618667125701906,0.018618667125701906,0.018618667125701906,115.34035350121991,0.006844800213972727,0.36763105370329696,0.015,0.0195,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,2048,2048,2048,0.028908799091974895,0.028908799091974895,0.028908799091974895,594.2782033020924,0.021312000354131062,0.7372150010910447,0.023,0.0299,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,4096,4096,4096,0.1436394691467285,0.1436394691467285,0.1436394691467285,956.832786200326,0.12859626611073813,0.8952711039287978,0.116,0.15080000000000002,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,8192,8192,8192,0.9034858703613281,0.9034858703613281,0.9034858703613281,1216.9660465595061,0.8527573267618815,0.9438524217549092,0.788,1.0244,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,1024,1024,1024,0.028914133707682293,0.028914133707682293,0.028914133707682293,74.27106997950375,0.006854400038719177,0.2370605361383526,0.025,0.0325,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,2048,2048,2048,0.045269334316253663,0.045269334316253663,0.045269334316253663,379.5034639559893,0.021381332476933797,0.47231382568082003,0.035,0.045500000000000006,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,4096,4096,4096,0.14159893989562988,0.14159893989562988,0.14159893989562988,970.6213448582587,0.12823999722798665,0.9056564782371261,0.107,0.1391,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,8192,8192,8192,0.8737333297729493,0.8737333297729493,0.8737333297729493,1258.4064156757324,0.8520095825195313,0.975136867836937,0.728,0.9464,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
