step,M,N,K,median_ms,min_ms,max_ms,tflops,cublas_ms,speedup_vs_cublas,reference_ms,limit_ms,status,seed,warmup,repeat,trials,gpu,sm_count,tvm,torch,cuda
1,128,128,64,0.007380266487598419,0.007380266487598419,0.007380266487598419,0.2841566769335487,0.0059562668204307554,0.80705308276327,0.105,0.1365,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
2,128,128,64,0.00731520007054011,0.00731520007054011,0.00731520007054011,0.2866841617149589,0.005996799965699514,0.8197725158399867,0.105,0.1365,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
2,128,128,512,0.01653439998626709,0.01653439998626709,0.01653439998626709,1.014685505003785,0.006286933521429698,0.3802335450123023,0.839,1.0907,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
2,128,128,1024,0.024791467189788818,0.024791467189788818,0.024791467189788818,1.353466970838277,0.006019199887911479,0.24279320952777997,1.678,2.1814,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
2,128,128,4096,0.08218666712443033,0.08218666712443033,0.08218666712443033,1.6330839623511537,0.008533333738644918,0.1038286870268809,6.711,8.724300000000001,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
3,256,256,256,0.010626133282979329,0.010626133282979329,0.010626133282979329,3.157727378946643,0.0062613333264986675,0.5892391107617587,0.373,0.4849,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
3,512,512,512,0.016565333803494772,0.016565333803494772,0.016565333803494772,16.20465118205879,0.005990399916966756,0.3616226505319783,0.746,0.9698,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
3,1024,1024,1024,0.02678933342297872,0.02678933342297872,0.02678933342297872,80.1618918281103,0.006853333115577698,0.25582320423468274,1.502,1.9526000000000001,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
3,2048,2048,2048,0.08825279871622721,0.08825279871622721,0.08825279871622721,194.6665650711098,0.021505065759023032,0.24367573688140562,6.007,7.8091,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
4,256,256,256,0.010454400380452474,0.010454400380452474,0.010454400380452474,3.209598903705632,0.0059349333246548975,0.5676971522682422,0.014,0.0182,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
4,512,512,512,0.014569600423177084,0.014569600423177084,0.014569600423177084,18.42435263859242,0.006165333092212677,0.42316418523084304,0.015,0.0195,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
4,1024,1024,1024,0.022781866788864135,0.022781866788864135,0.022781866788864135,94.26284807572038,0.006791466474533081,0.2981084270869662,0.017,0.0221,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
4,2048,2048,2048,0.07635733286539713,0.07635733286539713,0.07635733286539713,224.993049643113,0.021421867609024047,0.28054761481502455,0.052,0.0676,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,512,512,512,0.010498133301734925,0.010498133301734925,0.010498133301734925,25.56982734784271,0.006192000210285186,0.5898191642567441,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,1024,1024,1024,0.016321067015329996,0.016321067015329996,0.016321067015329996,131.57740520168926,0.006821333368619283,0.4179465326753554,0.012,0.015600000000000001,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
