step,M,N,K,median_ms,min_ms,max_ms,tflops,cublas_ms,speedup_vs_cublas,reference_ms,limit_ms,status,seed,warmup,repeat,trials,gpu,sm_count,tvm,torch,cuda,samples_ms,cublas_samples_ms,git_revision,git_dirty,gemm_kernels_sha256,utils_sha256,benchmark_sha256,benchmark_diagnostics_sha256,compiler,ptxas_reg_level,TVM_CUDA_PTXAS_EXTRA_OPTS,TVM_CUDA_NVRTC_EXTRA_OPTS,TVM_CUDA_NVCC_NO_FAST_MATH,TVM_KERNEL_DEBUG,TVM_KERNEL_DUMP,CUDA_LAUNCH_BLOCKING,CUDA_VISIBLE_DEVICES,target
1,128,128,64,0.008355200290679932,0.008355200290679932,0.008355200290679932,0.2509996082726268,0.006231466432412466,0.7458189170358428,0.105,0.1365,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.008355200290679932],[0.006231466432412466],137b79c3230c70fd2b162e269d98cd70dc55413b,True,20b44b79295eb45d13a97c2e0812690f2a5e20b737c76438359bbf3be782cd2c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
2,128,128,64,0.008379733562469483,0.008379733562469483,0.008379733562469483,0.2502647589408529,0.005853866537412007,0.6985743035589893,0.105,0.1365,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.008379733562469483],[0.005853866537412007],137b79c3230c70fd2b162e269d98cd70dc55413b,True,20b44b79295eb45d13a97c2e0812690f2a5e20b737c76438359bbf3be782cd2c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
2,128,128,512,0.016625066598256428,0.016625066598256428,0.016625066598256428,1.0091518070525822,0.005794133245944977,0.3485178968577872,0.839,1.0907,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.016625066598256428],[0.005794133245944977],137b79c3230c70fd2b162e269d98cd70dc55413b,True,20b44b79295eb45d13a97c2e0812690f2a5e20b737c76438359bbf3be782cd2c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
2,128,128,1024,0.026821333169937133,0.026821333169937133,0.026821333169937133,1.251035203485325,0.005761066575845083,0.214794191599037,1.678,2.1814,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.026821333169937133],[0.005761066575845083],137b79c3230c70fd2b162e269d98cd70dc55413b,True,20b44b79295eb45d13a97c2e0812690f2a5e20b737c76438359bbf3be782cd2c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
2,128,128,4096,0.08420906861623129,0.08420906861623129,0.08420906861623129,1.5938631100609222,0.008674133817354839,0.10300712215314659,6.711,8.724300000000001,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.08420906861623129],[0.008674133817354839],137b79c3230c70fd2b162e269d98cd70dc55413b,True,20b44b79295eb45d13a97c2e0812690f2a5e20b737c76438359bbf3be782cd2c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
3,256,256,256,0.011474133531252543,0.011474133531252543,0.011474133531252543,2.9243543234533997,0.005796266595522562,0.5051594161541737,0.373,0.4849,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.011474133531252543],[0.005796266595522562],137b79c3230c70fd2b162e269d98cd70dc55413b,True,20b44b79295eb45d13a97c2e0812690f2a5e20b737c76438359bbf3be782cd2c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
3,512,512,512,0.01658560037612915,0.01658560037612915,0.01658560037612915,16.18485010565829,0.005959466596444448,0.35931569923881795,0.746,0.9698,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.01658560037612915],[0.005959466596444448],137b79c3230c70fd2b162e269d98cd70dc55413b,True,20b44b79295eb45d13a97c2e0812690f2a5e20b737c76438359bbf3be782cd2c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
3,1024,1024,1024,0.026794666051864625,0.026794666051864625,0.026794666051864625,80.14593814467628,0.0069173331061999,0.2581608254721475,1.502,1.9526000000000001,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.026794666051864625],[0.0069173331061999],137b79c3230c70fd2b162e269d98cd70dc55413b,True,20b44b79295eb45d13a97c2e0812690f2a5e20b737c76438359bbf3be782cd2c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
3,2048,2048,2048,0.08918186823527018,0.08918186823527018,0.08918186823527018,192.63858813405753,0.022027732928593953,0.24699788605552328,6.007,7.8091,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.08918186823527018],[0.022027732928593953],137b79c3230c70fd2b162e269d98cd70dc55413b,True,20b44b79295eb45d13a97c2e0812690f2a5e20b737c76438359bbf3be782cd2c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
4,256,256,256,0.009524266918500264,0.009524266918500264,0.009524266918500264,3.523046160626044,0.0058442667126655575,0.6136185349145825,0.014,0.0182,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.009524266918500264],[0.0058442667126655575],137b79c3230c70fd2b162e269d98cd70dc55413b,True,20b44b79295eb45d13a97c2e0812690f2a5e20b737c76438359bbf3be782cd2c,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
