step,M,N,K,median_ms,min_ms,max_ms,tflops,cublas_ms,speedup_vs_cublas,reference_ms,limit_ms,status,seed,warmup,repeat,trials,gpu,sm_count,tvm,torch,cuda
4,512,512,512,0.014525866508483887,0.014525866508483887,0.014525866508483887,18.479823963907368,0.005703466633955638,0.3926420933735352,0.015,0.0195,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
4,1024,1024,1024,0.02276266614596049,0.02276266614596049,0.02276266614596049,94.34236017124456,0.007046400010585785,0.3095595201986589,0.017,0.0221,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
4,2048,2048,2048,0.07646293640136718,0.07646293640136718,0.07646293640136718,224.68231005176017,0.02101866602897644,0.2748869847038809,0.052,0.0676,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,512,512,512,0.010557867089907328,0.010557867089907328,0.010557867089907328,25.42515961927649,0.006041599810123444,0.5722367745942589,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,1024,1024,1024,0.015726932883262636,0.015726932883262636,0.015726932883262636,136.54815366354467,0.0072405333320299785,0.46039068048263276,0.012,0.015600000000000001,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,2048,2048,2048,0.04578346808751424,0.04578346808751424,0.04578346808751424,375.2417608723088,0.021367466449737547,0.46670703077569475,0.033,0.0429,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,4096,4096,4096,0.36171305974324547,0.36171305974324547,0.36171305974324547,379.96679901344504,0.12827093601226808,0.35462069327360907,0.272,0.3536,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,1024,1024,1024,0.016557866334915163,0.016557866334915163,0.016557866334915163,129.69567482687393,0.007089066505432129,0.42813888951885004,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,2048,2048,2048,0.06210133234659831,0.06210133234659831,0.06210133234659831,276.6425217435943,0.0214954674243927,0.34613536637865944,0.035,0.045500000000000006,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,4096,4096,4096,0.3141717274983724,0.3141717274983724,0.3141717274983724,437.4644229331934,0.12803093592325845,0.407518960864872,0.239,0.3107,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,8192,8192,8192,2.7813344319661457,2.7813344319661457,2.7813344319661457,395.31802257909237,0.8521365483601888,0.3063768738367098,2.143,2.7859,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,1024,1024,1024,0.016557866334915163,0.016557866334915163,0.016557866334915163,129.69567482687393,0.006787199775377909,0.40990787327869105,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,2048,2048,2048,0.04526079893112182,0.04526079893112182,0.04526079893112182,379.575031588471,0.021476266781489055,0.4745003908166044,0.031,0.0403,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,4096,4096,4096,0.3149130821228027,0.3149130821228027,0.3149130821228027,436.4345632945304,0.12832213242848714,0.40748428602418924,0.23,0.29900000000000004,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,8192,8192,8192,2.7797419230143228,2.7797419230143228,2.7797419230143228,395.5444995353026,0.8518645604451497,0.3064545501121186,2.075,2.6975000000000002,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,1024,1024,1024,0.012522666652997335,0.012522666652997335,0.012522666652997335,171.48772761478835,0.00694293330113093,0.5544292995668874,0.014,0.0182,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,2048,2048,2048,0.029693865776062013,0.029693865776062013,0.029693865776062013,578.5662706756664,0.021501866976420085,0.7241181440832812,0.023,0.0299,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,4096,4096,4096,0.16912320454915364,0.16912320454915364,0.16912320454915364,812.6558022500988,0.1279136021931966,0.7563338368273411,0.132,0.1716,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,8192,8192,8192,1.4307605743408203,1.4307605743408203,1.4307605743408203,768.4805183303062,0.8518634796142578,0.5953920557300288,1.109,1.4417,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,1024,1024,1024,0.018687999248504637,0.018687999248504637,0.018687999248504637,114.91244297710658,0.006930133203665415,0.37083334130698586,0.015,0.0195,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,2048,2048,2048,0.0289408008257548,0.0289408008257548,0.0289408008257548,593.6210710766306,0.021626667181650797,0.747272589720632,0.023,0.0299,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,4096,4096,4096,0.14358293215433757,0.14358293215433757,0.14358293215433757,957.2095471923265,0.12827093601226808,0.8933578252489607,0.116,0.15080000000000002,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,8192,8192,8192,0.9034432093302409,0.9034432093302409,0.9034432093302409,1217.0235122926128,0.8520885467529297,0.9431567340957906,0.788,1.0244,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,1024,1024,1024,0.028869332869847615,0.028869332869847615,0.028869332869847615,74.38632744585952,0.006881066660086314,0.23835211887674754,0.025,0.0325,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,2048,2048,2048,0.04533653259277344,0.04533653259277344,0.04533653259277344,378.9409600049219,0.021221333742141725,0.46808462245576243,0.035,0.045500000000000006,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,4096,4096,4096,0.14157652854919434,0.14157652854919434,0.14157652854919434,970.774992722352,0.12808106740315756,0.9046772704181156,0.107,0.1391,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,8192,8192,8192,0.8715797424316406,0.8715797424316406,0.8715797424316406,1261.5158134681365,0.8525824228922526,0.9782035783824129,0.728,0.9464,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
