step,size,trial,role,start_ns,end_ns,wait_ns,work_ns,handoff_ns,epilogue_ns,start_cycles,end_cycles,sm_id,tile_m,tile_n,cta,cluster,cta_rank,tile_ordinal,consumer,elapsed_ns,unmeasured_ns
8,2048,3,mma,1789333574018717248,1789333574018727808,2912,3488,320,0,170620888382971,170620888393980,27,15,13,91,91,0,1,0,10560,3840
8,2048,3,mma,1789333574018706240,1789333574018716992,3104,3584,64,0,170620888371915,170620888382725,42,4,11,92,92,0,0,0,10752,4000
8,2048,3,mma,1789333574018717248,1789333574018727616,2688,3584,320,0,170620888382967,170620888393790,42,8,14,92,92,0,1,0,10368,3776
8,2048,3,mma,1789333574018706240,1789333574018716928,2944,3648,64,0,170620888371916,170620888382651,43,5,11,93,93,0,0,0,10688,4032
8,2048,3,mma,1789333574018717184,1789333574018727616,2688,3552,352,0,170620888382900,170620888393793,43,9,14,93,93,0,1,0,10432,3840
8,2048,3,mma,1789333574018706240,1789333574018717088,3296,3552,32,0,170620888371928,170620888382799,58,6,11,94,94,0,0,0,10848,3968
8,2048,3,mma,1789333574018717312,1789333574018727808,2880,3456,352,0,170620888383048,170620888393985,58,10,14,94,94,0,1,0,10496,3808
8,2048,3,mma,1789333574018706272,1789333574018717120,3392,3392,32,0,170620888371933,170620888382843,59,7,11,95,95,0,0,0,10848,4032
8,2048,3,mma,1789333574018717344,1789333574018727840,2976,3328,320,0,170620888383092,170620888394002,59,11,14,95,95,0,1,0,10496,3872
8,2048,3,mma,1789333574018706240,1789333574018716992,3264,3488,32,0,170620888371898,170620888382714,74,0,12,96,96,0,0,0,10752,3968
8,2048,3,mma,1789333574018717248,1789333574018727776,2848,3456,352,0,170620888382967,170620888393939,74,12,14,96,96,0,1,0,10528,3872
8,2048,3,mma,1789333574018706240,1789333574018716992,3296,3360,32,0,170620888371899,170620888382717,75,1,12,97,97,0,0,0,10752,4064
8,2048,3,mma,1789333574018717248,1789333574018727776,2816,3520,352,0,170620888382966,170620888393945,75,13,14,97,97,0,1,0,10528,3840
8,2048,3,mma,1789333574018706240,1789333574018717056,3296,3456,64,0,170620888371908,170620888382780,88,2,12,98,98,0,0,0,10816,4000
8,2048,3,mma,1789333574018717280,1789333574018727712,2496,3648,352,0,170620888383020,170620888393876,88,14,14,98,98,0,1,0,10432,3936
8,2048,3,mma,1789333574018706240,1789333574018717088,3200,3488,64,0,170620888371917,170620888382797,89,3,12,99,99,0,0,0,10848,4096
8,2048,3,mma,1789333574018717312,1789333574018727744,2688,3552,320,0,170620888383050,170620888393926,89,15,14,99,99,0,1,0,10432,3872
8,2048,3,mma,1789333574018706272,1789333574018717184,3392,3392,32,0,170620888371932,170620888382914,102,4,12,100,100,0,0,0,10912,4096
8,2048,3,mma,1789333574018717408,1789333574018727808,2880,3264,320,0,170620888383160,170620888393988,102,8,15,100,100,0,1,0,10400,3936
8,2048,3,mma,1789333574018706240,1789333574018717216,3424,3616,64,0,170620888371921,170620888382921,103,5,12,101,101,0,0,0,10976,3872
8,2048,3,mma,1789333574018717440,1789333574018727840,2656,3552,320,0,170620888383167,170620888394015,103,9,15,101,101,0,1,0,10400,3872
8,2048,3,mma,1789333574018706240,1789333574018717152,3360,3488,32,0,170620888371928,170620888382873,116,6,12,102,102,0,0,0,10912,4032
8,2048,3,mma,1789333574018717376,1789333574018727776,2912,3392,288,0,170620888383125,170620888393964,116,10,15,102,102,0,1,0,10400,3808
8,2048,3,mma,1789333574018706272,1789333574018717120,3168,3456,32,0,170620888371937,170620888382821,117,7,12,103,103,0,0,0,10848,4192
8,2048,3,mma,1789333574018717344,1789333574018727840,3008,3424,320,0,170620888383075,170620888393999,117,11,15,103,103,0,1,0,10496,3744
8,2048,3,mma,1789333574018706240,1789333574018716992,3296,3360,32,0,170620888371902,170620888382714,130,0,13,104,104,0,0,0,10752,4064
8,2048,3,mma,1789333574018717216,1789333574018727776,2784,3616,320,0,170620888382963,170620888393954,130,12,15,104,104,0,1,0,10560,3840
8,2048,3,mma,1789333574018706240,1789333574018716992,3200,3488,32,0,170620888371903,170620888382695,131,1,13,105,105,0,0,0,10752,4032
8,2048,3,mma,1789333574018717216,1789333574018727808,2976,3488,352,0,170620888382943,170620888393983,131,13,15,105,105,0,1,0,10592,3776
8,2048,3,mma,1789333574018706240,1789333574018716928,3168,3488,64,0,170620888371911,170620888382639,136,2,13,106,106,0,0,0,10688,3968
8,2048,3,mma,1789333574018717152,1789333574018727584,2752,3520,352,0,170620888382881,170620888393749,136,14,15,106,106,0,1,0,10432,3808
8,2048,3,mma,1789333574018706240,1789333574018716928,3072,3680,64,0,170620888371914,170620888382639,137,3,13,107,107,0,0,0,10688,3872
8,2048,3,mma,1789333574018717152,1789333574018727584,2784,3584,352,0,170620888382881,170620888393750,137,15,15,107,107,0,1,0,10432,3712
8,2048,3,mma,1789333574018706400,1789333574018718112,3456,3744,64,0,170203953464393,170203953475265,12,4,13,108,108,0,0,0,11712,4448
8,2048,3,mma,1789333574018706400,1789333574018718112,3488,3680,64,0,170203953464397,170203953475262,13,5,13,109,109,0,0,0,11712,4480
8,2048,3,mma,1789333574018706400,1789333574018718048,3456,3712,32,0,170203953464410,170203953475215,28,6,13,110,110,0,0,0,11648,4448
8,2048,3,mma,1789333574018706432,1789333574018718016,3232,3840,32,0,170203953464418,170203953475194,29,7,13,111,111,0,0,0,11584,4480
8,2048,3,mma,1789333574018706432,1789333574018717984,3296,3904,32,0,170203953464413,170203953475173,44,0,14,112,112,0,0,0,11552,4320
8,2048,3,mma,1789333574018706432,1789333574018717984,3328,3840,32,0,170203953464414,170203953475165,45,1,14,113,113,0,0,0,11552,4352
8,2048,3,mma,1789333574018706432,1789333574018718112,3456,3744,32,0,170203953464426,170203953475288,60,2,14,114,114,0,0,0,11680,4448
8,2048,3,mma,1789333574018706464,1789333574018718112,3424,3808,32,0,170203953464431,170203953475286,61,3,14,115,115,0,0,0,11648,4384
8,2048,3,mma,1789333574018706400,1789333574018718080,3552,3744,64,0,170203953464396,170203953475262,76,4,14,116,116,0,0,0,11680,4320
8,2048,3,mma,1789333574018706400,1789333574018717984,3264,3776,64,0,170203953464397,170203953475160,77,5,14,117,117,0,0,0,11584,4480
8,2048,3,mma,1789333574018706432,1789333574018718176,3552,3840,32,0,170203953464406,170203953475323,90,6,14,118,118,0,0,0,11744,4320
8,2048,3,mma,1789333574018706432,1789333574018718112,3488,3776,32,0,170203953464415,170203953475262,91,7,14,119,119,0,0,0,11680,4384
8,2048,3,mma,1789333574018706464,1789333574018718112,3392,3776,32,0,170203953464430,170203953475254,104,0,15,120,120,0,0,0,11648,4448
8,2048,3,mma,1789333574018706432,1789333574018718080,3488,3808,64,0,170203953464419,170203953475244,105,1,15,121,121,0,0,0,11648,4288
8,2048,3,mma,1789333574018706432,1789333574018718112,3424,3776,64,0,170203953464426,170203953475258,118,2,15,122,122,0,0,0,11680,4416
8,2048,3,mma,1789333574018706464,1789333574018718080,3360,3840,32,0,170203953464435,170203953475250,119,3,15,123,123,0,0,0,11616,4384
8,2048,3,mma,1789333574018706400,1789333574018718016,3360,3776,64,0,170203953464400,170203953475187,132,4,15,124,124,0,0,0,11616,4416
8,2048,3,mma,1789333574018706400,1789333574018718016,3424,3808,64,0,170203953464401,170203953475197,133,5,15,125,125,0,0,0,11616,4320
8,2048,3,mma,1789333574018706432,1789333574018718016,3392,3872,32,0,170203953464409,170203953475206,138,6,15,126,126,0,0,0,11584,4288
8,2048,3,mma,1789333574018706432,1789333574018718080,3648,3648,32,0,170203953464412,170203953475239,139,7,15,127,127,0,0,0,11648,4320
8,2048,3,mma,1789333574018706400,1789333574018718112,3520,3744,64,0,170109592506381,170109592517240,14,8,0,128,128,0,0,0,11712,4384
8,2048,3,mma,1789333574018706400,1789333574018718112,3520,3712,32,0,170109592506385,170109592517224,15,9,0,129,129,0,0,0,11712,4448
8,2048,3,mma,1789333574018706432,1789333574018718112,3552,3776,32,0,170109592506398,170109592517228,30,10,0,130,130,0,0,0,11680,4320
8,2048,3,mma,1789333574018706432,1789333574018718112,3424,3776,32,0,170109592506406,170109592517245,31,11,0,131,131,0,0,0,11680,4448
8,2048,3,mma,1789333574018706432,1789333574018718080,3264,3776,32,0,170109592506401,170109592517191,46,12,0,132,132,0,0,0,11648,4576
8,2048,3,mma,1789333574018706432,1789333574018718080,3424,3776,32,0,170109592506402,170109592517201,47,13,0,133,133,0,0,0,11648,4416
8,2048,3,mma,1789333574018706464,1789333574018718112,3424,3840,32,0,170109592506414,170109592517223,62,14,0,134,134,0,0,0,11648,4352
8,2048,3,mma,1789333574018706464,1789333574018718048,3264,3840,32,0,170109592506419,170109592517164,63,15,0,135,135,0,0,0,11584,4448
8,2048,3,mma,1789333574018706400,1789333574018718080,3488,3840,64,0,170109592506384,170109592517210,78,8,1,136,136,0,0,0,11680,4288
8,2048,3,mma,1789333574018706400,1789333574018718112,3648,3712,64,0,170109592506385,170109592517231,79,9,1,137,137,0,0,0,11712,4288
8,2048,3,mma,1789333574018706432,1789333574018718080,3424,3776,32,0,170109592506394,170109592517201,92,10,1,138,138,0,0,0,11648,4416
8,2048,3,mma,1789333574018706432,1789333574018718080,3328,3840,64,0,170109592506401,170109592517204,93,11,1,139,139,0,0,0,11648,4416
8,2048,3,mma,1789333574018706464,1789333574018718144,3424,3808,32,0,170109592506418,170109592517243,106,12,1,140,140,0,0,0,11680,4416
8,2048,3,mma,1789333574018706432,1789333574018718080,3584,3712,32,0,170109592506407,170109592517199,107,13,1,141,141,0,0,0,11648,4320
8,2048,3,mma,1789333574018706464,1789333574018718048,3232,3776,32,0,170109592506414,170109592517166,120,14,1,142,142,0,0,0,11584,4544
8,2048,3,mma,1789333574018706464,1789333574018718144,3552,3744,32,0,170109592506423,170109592517261,121,15,1,143,143,0,0,0,11680,4352
8,2048,3,mma,1789333574018706400,1789333574018718048,3264,3840,64,0,170109592506388,170109592517175,134,8,2,144,144,0,0,0,11648,4480
8,2048,3,mma,1789333574018706400,1789333574018718080,3456,3808,32,0,170109592506389,170109592517200,135,9,2,145,145,0,0,0,11680,4384
8,2048,3,mma,1789333574018706432,1789333574018718080,3424,3776,32,0,170109592506397,170109592517188,140,10,2,146,146,0,0,0,11648,4416
8,2048,3,mma,1789333574018706432,1789333574018718080,3456,3744,32,0,170109592506400,170109592517198,141,11,2,147,147,0,0,0,11648,4416
8,2048,3,writeback,1789333574022242848,1789333574022257344,11936,320,0,2016,170550400084543,170550400097992,142,0,0,0,0,0,0,0,14496,224
8,2048,3,writeback,1789333574022257472,1789333574022267552,8160,288,0,1504,170550400098155,170550400108722,142,12,2,0,0,0,1,0,10080,128
8,2048,3,writeback,1789333574022242848,1789333574022257312,11936,320,0,1984,170550400084534,170550400097962,143,1,0,1,1,0,0,0,14464,224
8,2048,3,writeback,1789333574022257472,1789333574022267552,8192,288,0,1504,170550400098121,170550400108730,143,13,2,1,1,0,1,0,10080,96
8,2048,3,writeback,1789333574022242848,1789333574022257248,11872,320,0,2016,170550400084540,170550400097914,144,2,0,2,2,0,0,0,14400,192
8,2048,3,writeback,1789333574022257408,1789333574022267456,8160,288,0,1504,170550400098066,170550400108624,144,14,2,2,2,0,1,0,10048,96
8,2048,3,writeback,1789333574022242848,1789333574022257280,11904,320,0,2048,170550400084547,170550400097941,145,3,0,3,3,0,0,0,14432,160
8,2048,3,writeback,1789333574022257440,1789333574022267520,8224,256,0,1504,170550400098100,170550400108713,145,15,2,3,3,0,1,0,10080,96
8,2048,3,writeback,1789333574022242816,1789333574022257312,11936,352,0,2016,170550400084522,170550400097976,146,4,0,4,4,0,0,0,14496,192
8,2048,3,writeback,1789333574022257472,1789333574022267520,8160,256,0,1504,170550400098128,170550400108702,146,8,3,4,4,0,1,0,10048,128
8,2048,3,writeback,1789333574022242816,1789333574022257280,11936,320,0,2016,170550400084525,170550400097935,147,5,0,5,5,0,0,0,14464,192
8,2048,3,writeback,1789333574022257408,1789333574022267488,8160,288,0,1504,170550400098089,170550400108664,147,9,3,5,5,0,1,0,10080,128
8,2048,3,writeback,1789333574022242816,1789333574022257120,11808,320,0,1984,170550400084513,170550400097791,0,6,0,6,6,0,0,0,14304,192
8,2048,3,writeback,1789333574022257280,1789333574022267360,8192,288,0,1472,170550400097945,170550400108538,0,10,3,6,6,0,1,0,10080,128
8,2048,3,writeback,1789333574022242816,1789333574022257056,11744,352,0,2016,170550400084514,170550400097743,1,7,0,7,7,0,0,0,14240,128
8,2048,3,writeback,1789333574022257216,1789333574022267264,8160,288,0,1504,170550400097896,170550400108437,1,11,3,7,7,0,1,0,10048,96
8,2048,3,writeback,1789333574022242848,1789333574022257248,11872,320,0,2048,170550400084537,170550400097922,16,0,1,8,8,0,0,0,14400,160
8,2048,3,writeback,1789333574022257408,1789333574022267552,8256,288,0,1504,170550400098079,170550400108738,16,12,3,8,8,0,1,0,10144,96
8,2048,3,writeback,1789333574022242848,1789333574022257120,11744,320,0,2016,170550400084539,170550400097807,17,1,1,9,9,0,0,0,14272,192
8,2048,3,writeback,1789333574022257280,1789333574022267360,8192,288,0,1504,170550400097967,170550400108543,17,13,3,9,9,0,1,0,10080,96
8,2048,3,writeback,1789333574022242816,1789333574022257312,11936,320,0,2016,170550400084526,170550400097969,32,2,1,10,10,0,0,0,14496,224
8,2048,3,writeback,1789333574022257440,1789333574022267520,8192,288,0,1504,170550400098124,170550400108696,32,14,3,10,10,0,1,0,10080,96
8,2048,3,writeback,1789333574022242816,1789333574022257312,11936,320,0,2016,170550400084527,170550400097986,33,3,1,11,11,0,0,0,14496,224
8,2048,3,writeback,1789333574022257472,1789333574022267456,8128,288,0,1504,170550400098138,170550400108654,33,15,3,11,11,0,1,0,9984,64
8,2048,3,writeback,1789333574022242848,1789333574022257216,11840,320,0,2016,170550400084539,170550400097884,48,4,1,12,12,0,0,0,14368,192
8,2048,3,writeback,1789333574022257376,1789333574022267552,8288,288,0,1504,170550400098036,170550400108732,48,8,4,12,12,0,1,0,10176,96
8,2048,3,writeback,1789333574022242848,1789333574022257216,11840,320,0,2016,170550400084546,170550400097882,49,5,1,13,13,0,0,0,14368,192
8,2048,3,writeback,1789333574022257376,1789333574022267552,8288,288,0,1504,170550400098035,170550400108728,49,9,4,13,13,0,1,0,10176,96
8,2048,3,writeback,1789333574022242816,1789333574022257408,12000,352,0,2016,170550400084519,170550400098059,64,6,1,14,14,0,0,0,14592,224
8,2048,3,writeback,1789333574022257536,1789333574022267648,8224,288,0,1504,170550400098216,170550400108834,64,10,4,14,14,0,1,0,10112,96
8,2048,3,writeback,1789333574022242848,1789333574022257344,11968,320,0,2048,170550400084528,170550400098008,65,7,1,15,15,0,0,0,14496,160
8,2048,3,writeback,1789333574022257504,1789333574022267584,8192,288,0,1504,170550400098165,170550400108767,65,11,4,15,15,0,1,0,10080,96
8,2048,3,writeback,1789333574022243040,1789333574022256576,11104,288,0,1920,168621553037794,168621553051253,2,0,2,16,16,0,0,0,13536,224
8,2048,3,writeback,1789333574022256704,1789333574022267104,8416,288,0,1536,168621553051412,168621553061976,2,12,4,16,16,0,1,0,10400,160
8,2048,3,writeback,1789333574022243040,1789333574022256608,11168,288,0,1952,168621553037799,168621553051312,3,1,2,17,17,0,0,0,13568,160
8,2048,3,writeback,1789333574022256768,1789333574022267200,8512,256,0,1536,168621553051464,168621553062096,3,13,4,17,17,0,1,0,10432,128
8,2048,3,writeback,1789333574022243040,1789333574022256672,11232,288,0,1952,168621553037804,168621553051369,18,2,2,18,18,0,0,0,13632,160
8,2048,3,writeback,1789333574022256832,1789333574022267264,8480,288,0,1536,168621553051527,168621553062140,18,14,4,18,18,0,1,0,10432,128
8,2048,3,writeback,1789333574022243040,1789333574022256608,11136,288,0,1952,168621553037813,168621553051301,19,3,2,19,19,0,0,0,13568,192
8,2048,3,writeback,1789333574022256768,1789333574022267232,8544,288,0,1536,168621553051454,168621553062124,19,15,4,19,19,0,1,0,10464,96
8,2048,3,writeback,1789333574022243040,1789333574022256576,11104,288,0,1952,168621553037811,168621553051276,34,4,2,20,20,0,0,0,13536,192
8,2048,3,writeback,1789333574022256736,1789333574022267168,8512,288,0,1536,168621553051428,168621553062053,34,8,5,20,20,0,1,0,10432,96
8,2048,3,writeback,1789333574022243040,1789333574022256672,11200,288,0,1952,168621553037812,168621553051365,35,5,2,21,21,0,0,0,13632,192
8,2048,3,writeback,1789333574022256800,1789333574022267264,8544,288,0,1536,168621553051518,168621553062161,35,9,5,21,21,0,1,0,10464,96
8,2048,3,writeback,1789333574022243072,1789333574022256608,11136,288,0,1920,168621553037824,168621553051295,50,6,2,22,22,0,0,0,13536,192
8,2048,3,writeback,1789333574022256768,1789333574022267264,8544,288,0,1536,168621553051454,168621553062140,50,10,5,22,22,0,1,0,10496,128
8,2048,3,writeback,1789333574022243072,1789333574022256576,11072,288,0,1952,168621553037831,168621553051269,51,7,2,23,23,0,0,0,13504,192
8,2048,3,writeback,1789333574022256736,1789333574022267264,8576,288,0,1536,168621553051421,168621553062143,51,11,5,23,23,0,1,0,10528,128
8,2048,3,writeback,1789333574022243040,1789333574022256512,11104,288,0,1920,168621553037798,168621553051202,66,0,3,24,24,0,0,0,13472,160
8,2048,3,writeback,1789333574022256672,1789333574022267104,8512,320,0,1536,168621553051360,168621553061994,66,12,5,24,24,0,1,0,10432,64
8,2048,3,writeback,1789333574022243040,1789333574022256512,11072,288,0,1920,168621553037799,168621553051196,67,1,3,25,25,0,0,0,13472,192
8,2048,3,writeback,1789333574022256640,1789333574022267104,8512,320,0,1536,168621553051353,168621553061996,67,13,5,25,25,0,1,0,10464,96
8,2048,3,writeback,1789333574022243040,1789333574022256576,11136,288,0,1952,168621553037807,168621553051285,80,2,3,26,26,0,0,0,13536,160
8,2048,3,writeback,1789333574022256736,1789333574022267168,8512,320,0,1536,168621553051439,168621553062063,80,14,5,26,26,0,1,0,10432,64
8,2048,3,writeback,1789333574022243040,1789333574022256576,11136,288,0,1920,168621553037810,168621553051259,81,3,3,27,27,0,0,0,13536,192
8,2048,3,writeback,1789333574022256736,1789333574022267168,8480,288,0,1536,168621553051440,168621553062039,81,15,5,27,27,0,1,0,10432,128
8,2048,3,writeback,1789333574022243072,1789333574022256608,11072,288,0,1952,168621553037828,168621553051280,94,4,3,28,28,0,0,0,13536,224
8,2048,3,writeback,1789333574022256736,1789333574022267264,8608,288,0,1536,168621553051433,168621553062141,94,8,6,28,28,0,1,0,10528,96
8,2048,3,writeback,1789333574022243072,1789333574022256640,11136,320,0,1952,168621553037819,168621553051327,95,5,3,29,29,0,0,0,13568,160
8,2048,3,writeback,1789333574022256768,1789333574022267264,8544,288,0,1536,168621553051480,168621553062153,95,9,6,29,29,0,1,0,10496,128
8,2048,3,writeback,1789333574022243072,1789333574022256576,11072,288,0,1952,168621553037825,168621553051276,108,6,3,30,30,0,0,0,13504,192
8,2048,3,writeback,1789333574022256736,1789333574022267232,8576,288,0,1536,168621553051430,168621553062124,108,10,6,30,30,0,1,0,10496,96
8,2048,3,writeback,1789333574022243072,1789333574022256544,11040,288,0,1952,168621553037832,168621553051237,109,7,3,31,31,0,0,0,13472,192
8,2048,3,writeback,1789333574022256704,1789333574022267232,8608,288,0,1504,168621553051390,168621553062117,109,11,6,31,31,0,1,0,10528,128
8,2048,3,writeback,1789333574022243040,1789333574022256448,11040,288,0,1920,168621553037802,168621553051158,122,0,4,32,32,0,0,0,13408,160
8,2048,3,writeback,1789333574022256608,1789333574022267104,8544,288,0,1536,168621553051310,168621553061979,122,12,6,32,32,0,1,0,10496,128
8,2048,3,writeback,1789333574022243040,1789333574022256544,11104,320,0,1920,168621553037803,168621553051245,123,1,4,33,33,0,0,0,13504,160
8,2048,3,writeback,1789333574022256704,1789333574022267104,8480,288,0,1536,168621553051398,168621553061994,123,13,6,33,33,0,1,0,10400,96
8,2048,3,writeback,1789333574022243008,1789333574022256576,11136,288,0,1920,168968809715437,168968809729010,4,2,4,34,34,0,0,0,13568,224
8,2048,3,writeback,1789333574022256768,1789333574022267232,8544,288,0,1504,168968809729190,168968809739912,4,14,6,34,34,0,1,0,10464,128
8,2048,3,writeback,1789333574022243040,1789333574022256512,11072,288,0,1920,168968809715442,168968809728930,5,3,4,35,35,0,0,0,13472,192
8,2048,3,writeback,1789333574022256640,1789333574022267104,8544,288,0,1536,168968809729083,168968809739801,5,15,6,35,35,0,1,0,10464,96
8,2048,3,writeback,1789333574022243040,1789333574022256576,11104,288,0,1952,168968809715462,168968809728994,20,4,4,36,36,0,0,0,13536,192
8,2048,3,writeback,1789333574022256736,1789333574022267200,8544,256,0,1536,168968809729178,168968809739896,20,8,7,36,36,0,1,0,10464,128
8,2048,3,writeback,1789333574022243040,1789333574022256544,11104,288,0,1952,168968809715470,168968809728982,21,5,4,37,37,0,0,0,13504,160
8,2048,3,writeback,1789333574022256704,1789333574022267168,8544,288,0,1536,168968809729139,168968809739872,21,9,7,37,37,0,1,0,10464,96
8,2048,3,writeback,1789333574022243040,1789333574022256384,10976,288,0,1952,168968809715454,168968809728815,36,6,4,38,38,0,0,0,13344,128
8,2048,3,writeback,1789333574022256544,1789333574022266880,8384,288,0,1536,168968809728967,168968809739516,36,10,7,38,38,0,1,0,10336,128
8,2048,3,writeback,1789333574022243040,1789333574022256384,10976,288,0,1952,168968809715455,168968809728813,37,7,4,39,39,0,0,0,13344,128
8,2048,3,writeback,1789333574022256544,1789333574022266880,8384,288,0,1536,168968809728968,168968809739509,37,11,7,39,39,0,1,0,10336,128
8,2048,3,writeback,1789333574022243072,1789333574022256576,11072,288,0,1920,168968809715467,168968809728974,52,0,5,40,40,0,0,0,13504,224
8,2048,3,writeback,1789333574022256704,1789333574022267168,8544,288,0,1504,168968809729131,168968809739839,52,12,7,40,40,0,1,0,10464,128
8,2048,3,writeback,1789333574022243072,1789333574022256576,11104,288,0,1920,168968809715472,168968809729002,53,1,5,41,41,0,0,0,13504,192
8,2048,3,writeback,1789333574022256736,1789333574022267200,8544,288,0,1536,168968809729161,168968809739873,53,13,7,41,41,0,1,0,10464,96
8,2048,3,writeback,1789333574022243008,1789333574022256512,11072,288,0,1920,168968809715441,168968809728937,68,2,5,42,42,0,0,0,13504,224
8,2048,3,writeback,1789333574022256672,1789333574022267168,8576,288,0,1536,168968809729091,168968809739864,68,14,7,42,42,0,1,0,10496,96
8,2048,3,writeback,1789333574022243040,1789333574022256544,11104,320,0,1920,168968809715442,168968809728966,69,3,5,43,43,0,0,0,13504,160
8,2048,3,writeback,1789333574022256704,1789333574022267136,8512,288,0,1536,168968809729148,168968809739808,69,15,7,43,43,0,1,0,10432,96
8,2048,3,writeback,1789333574022243040,1789333574022256512,11040,288,0,1984,168968809715453,168968809728922,82,4,5,44,44,0,0,0,13472,160
8,2048,3,writeback,1789333574022256640,1789333574022266976,8384,288,0,1536,168968809729080,168968809739641,82,8,8,44,44,0,1,0,10336,128
8,2048,3,writeback,1789333574022243040,1789333574022256448,11008,288,0,1920,168968809715454,168968809728873,83,5,5,45,45,0,0,0,13408,192
8,2048,3,writeback,1789333574022256608,1789333574022266976,8448,288,0,1536,168968809729025,168968809739643,83,9,8,45,45,0,1,0,10368,96
8,2048,3,writeback,1789333574022243072,1789333574022256576,11104,288,0,1920,168968809715470,168968809729006,96,6,5,46,46,0,0,0,13504,192
8,2048,3,writeback,1789333574022256736,1789333574022267232,8576,288,0,1504,168968809729167,168968809739917,96,10,8,46,46,0,1,0,10496,128
8,2048,3,writeback,1789333574022243072,1789333574022256576,11104,288,0,1920,168968809715459,168968809728985,97,7,5,47,47,0,0,0,13504,192
8,2048,3,writeback,1789333574022256704,1789333574022267200,8544,256,0,1504,168968809729146,168968809739881,97,11,8,47,47,0,1,0,10496,192
8,2048,3,writeback,1789333574022243072,1789333574022256576,11072,288,0,1952,168968809715467,168968809728987,110,0,6,48,48,0,0,0,13504,192
8,2048,3,writeback,1789333574022256704,1789333574022267168,8544,288,0,1536,168968809729144,168968809739862,110,12,8,48,48,0,1,0,10464,96
8,2048,3,writeback,1789333574022243072,1789333574022256576,11072,288,0,1920,168968809715476,168968809728976,111,1,6,49,49,0,0,0,13504,224
8,2048,3,writeback,1789333574022256704,1789333574022267200,8608,288,0,1536,168968809729133,168968809739897,111,13,8,49,49,0,1,0,10496,64
8,2048,3,writeback,1789333574022243040,1789333574022256544,11104,288,0,1952,168968809715445,168968809728957,124,2,6,50,50,0,0,0,13504,160
8,2048,3,writeback,1789333574022256672,1789333574022267168,8576,288,0,1504,168968809729110,168968809739853,124,14,8,50,50,0,1,0,10496,128
8,2048,3,writeback,1789333574022243040,1789333574022256512,11104,288,0,1952,168968809715446,168968809728941,125,3,6,51,51,0,0,0,13472,128
8,2048,3,writeback,1789333574022256672,1789333574022267168,8576,288,0,1504,168968809729093,168968809739850,125,15,8,51,51,0,1,0,10496,128
8,2048,3,writeback,1789333574022243040,1789333574022256192,10816,288,0,1856,170699637747797,170699637761286,6,4,6,52,52,0,0,0,13152,192
8,2048,3,writeback,1789333574022256384,1789333574022266592,8320,288,0,1504,170699637761468,170699637772140,6,8,9,52,52,0,1,0,10208,96
8,2048,3,writeback,1789333574022243040,1789333574022256096,10720,288,0,1856,170699637747802,170699637761184,7,5,6,53,53,0,0,0,13056,192
8,2048,3,writeback,1789333574022256256,1789333574022266464,8288,320,0,1504,170699637761336,170699637771960,7,9,9,53,53,0,1,0,10208,96
8,2048,3,writeback,1789333574022243072,1789333574022256128,10752,288,0,1888,170699637747807,170699637761199,22,6,6,54,54,0,0,0,13056,128
8,2048,3,writeback,1789333574022256288,1789333574022266464,8320,288,0,1504,170699637761352,170699637771976,22,10,9,54,54,0,1,0,10176,64
8,2048,3,writeback,1789333574022243072,1789333574022256128,10688,288,0,1888,170699637747816,170699637761201,23,7,6,55,55,0,0,0,13056,192
8,2048,3,writeback,1789333574022256288,1789333574022266464,8256,288,0,1504,170699637761354,170699637771970,23,11,9,55,55,0,1,0,10176,128
8,2048,3,writeback,1789333574022243072,1789333574022256096,10688,288,0,1856,170699637747814,170699637761172,38,0,7,56,56,0,0,0,13024,192
8,2048,3,writeback,1789333574022256224,1789333574022266464,8320,288,0,1504,170699637761324,170699637771984,38,12,9,56,56,0,1,0,10240,128
8,2048,3,writeback,1789333574022243072,1789333574022256096,10688,288,0,1856,170699637747815,170699637761166,39,1,7,57,57,0,0,0,13024,192
8,2048,3,writeback,1789333574022256224,1789333574022266464,8288,288,0,1504,170699637761319,170699637771975,39,13,9,57,57,0,1,0,10240,160
8,2048,3,writeback,1789333574022243072,1789333574022256224,10816,288,0,1856,170699637747827,170699637761316,54,2,7,58,58,0,0,0,13152,192
8,2048,3,writeback,1789333574022256384,1789333574022266624,8320,288,0,1504,170699637761469,170699637772142,54,14,9,58,58,0,1,0,10240,128
8,2048,3,writeback,1789333574022243072,1789333574022256224,10816,288,0,1888,170699637747832,170699637761307,55,3,7,59,59,0,0,0,13152,160
8,2048,3,writeback,1789333574022256384,1789333574022266624,8352,288,0,1504,170699637761487,170699637772145,55,15,9,59,59,0,1,0,10240,96
8,2048,3,writeback,1789333574022243040,1789333574022256032,10688,288,0,1856,170699637747801,170699637761103,70,4,7,60,60,0,0,0,12992,160
8,2048,3,writeback,1789333574022256160,1789333574022266464,8352,288,0,1504,170699637761255,170699637771977,70,8,10,60,60,0,1,0,10304,160
8,2048,3,writeback,1789333574022243040,1789333574022256032,10688,288,0,1856,170699637747802,170699637761128,71,5,7,61,61,0,0,0,12992,160
8,2048,3,writeback,1789333574022256192,1789333574022266464,8352,288,0,1504,170699637761283,170699637771957,71,9,10,61,61,0,1,0,10272,128
8,2048,3,writeback,1789333574022243072,1789333574022256128,10720,288,0,1856,170699637747810,170699637761207,84,6,7,62,62,0,0,0,13056,192
