step,size,variant,median_ms,min_ms,max_ms,paired_speedup,tflops,limit_ms,status,samples_ms
10,4096,baseline,0.14248639742533367,0.14049173990885416,0.14328959782918294,1.0,964.5759592175901,0.1391,SLOW,"[0.14328959782918294, 0.14049173990885416, 0.1425450642903646, 0.14229653676350912, 0.14248639742533367]"
10,4096,unroll_ring,0.141755739847819,0.14154772758483886,0.1427893320719401,1.0051543420978866,969.5477136907947,0.1391,SLOW,"[0.1427893320719401, 0.14219519297281902, 0.14170986811319988, 0.14154772758483886, 0.141755739847819]"
10,4096,pipe_depth_2,0.17307839393615723,0.17280640602111816,0.17321279843648274,0.8229476434597064,794.0849828008953,0.1391,SLOW,"[0.17307839393615723, 0.17306453386942547, 0.17321279843648274, 0.17280640602111816, 0.17318612734476727]"
10,4096,k128_depth_2,0.14262933731079103,0.14224853515625,0.14322986602783203,1.0000599866822864,963.6092830784097,0.1391,SLOW,"[0.14322986602783203, 0.14280640284220378, 0.14224853515625, 0.14228800137837727, 0.14262933731079103]"
10,4096,stream_epilogue,0.14386132558186848,0.14190719922383627,0.14414292971293133,0.9891229361885111,955.3572019172475,0.1391,SLOW,"[0.14190719922383627, 0.14348692893981935, 0.14387946128845214, 0.14386132558186848, 0.14414292971293133]"
