step,size,variant,median_ms,min_ms,max_ms,paired_speedup,tflops,limit_ms,status,samples_ms,paired_cache_speedup,comparison_control,paired_control_speedup
10,4096,baseline,0.13942826588948568,0.1367743968963623,0.13999253908793133,1.0,985.7323591827322,0.1391,SLOW,"[0.1398314634958903, 0.13942826588948568, 0.13999253908793133, 0.1367743968963623, 0.13948159217834472, 0.13928640683492025, 0.1392394701639811]",,baseline,1.0
10,4096,tmem_input_depth5,0.1387445290883382,0.13648959795633953,0.13942933082580566,1.0028841325401399,990.5900749750865,0.1391,PASS,"[0.13942933082580566, 0.1392074743906657, 0.13648959795633953, 0.1366378625233968, 0.1391669273376465, 0.13821120262145997, 0.1387445290883382]",,baseline,1.0028841325401399
