step,size,variant,median_ms,min_ms,max_ms,paired_speedup,tflops,limit_ms,status,samples_ms,paired_cache_speedup,comparison_control,paired_control_speedup
10,4096,baseline,0.14124587376912434,0.14101653099060057,0.14200426737467448,1.0,973.0475645373755,0.1391,SLOW,"[0.14200426737467448, 0.14160000483194987, 0.14118293126424153, 0.14101653099060057, 0.14124587376912434]",0.9874639084211847,baseline,1.0
10,4096,cache_tmem_base,0.13963200251261393,0.1394250710805257,0.14022186597188313,1.012695240273499,984.2940801453033,0.1391,SLOW,"[0.14022186597188313, 0.13963200251261393, 0.13969173431396484, 0.1394250710805257, 0.1394752025604248]",1.0,baseline,1.012695240273499
10,4096,cache_balanced_clusters,0.13791786829630534,0.13588587443033853,0.1383018652598063,1.0241303430362558,996.5275360602557,0.1391,PASS,"[0.1383018652598063, 0.13588587443033853, 0.1381674607594808, 0.13774293263753254, 0.13791786829630534]",1.0122121579001058,cache_tmem_base,1.0122121579001058
10,4096,balanced_fused_a,0.13832106590270996,0.13662187258402506,0.1387839953104655,1.020690018131761,993.6227180946508,0.1391,PASS,"[0.1387839953104655, 0.13662187258402506, 0.13832106590270996, 0.13830080032348632, 0.13856426874796549]",1.009909325107565,cache_balanced_clusters,0.9959662729018999
