step,M,N,K,median_ms,min_ms,max_ms,tflops,cublas_ms,speedup_vs_cublas,reference_ms,limit_ms,status,seed,warmup,repeat,trials,gpu,sm_count,tvm,torch,cuda,samples_ms,cublas_samples_ms,git_revision,git_dirty,gemm_kernels_sha256,utils_sha256,benchmark_sha256,benchmark_diagnostics_sha256,compiler,ptxas_reg_level,TVM_CUDA_PTXAS_EXTRA_OPTS,TVM_CUDA_NVRTC_EXTRA_OPTS,TVM_CUDA_NVCC_NO_FAST_MATH,TVM_KERNEL_DEBUG,TVM_KERNEL_DUMP,CUDA_LAUNCH_BLOCKING,CUDA_VISIBLE_DEVICES,target
4,256,256,256,0.010397866368293762,0.010379733641942342,0.01053013304869334,3.2270497438125965,0.006031999985376994,0.5801190140094881,0.014,0.0182,PASS,0,10,30,3,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,"[0.01053013304869334, 0.010379733641942342, 0.010397866368293762]","[0.006001066664854685, 0.0061482667922973635, 0.006031999985376994]",e7d40d6b3083f6b01cbb15e7a5ea7764a07645e9,True,3fd407fc54aa98b6c1c2b9f38893fde231324e5ecb12b65a01f4266f62c12194,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
4,512,512,512,0.01448533336321513,0.01448319951693217,0.014618666966756184,18.531534571491473,0.008186666667461396,0.5651693656047349,0.015,0.0195,PASS,0,10,30,3,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,"[0.014618666966756184, 0.01448319951693217, 0.01448533336321513]","[0.008266666531562805, 0.008186666667461396, 0.00783786674340566]",e7d40d6b3083f6b01cbb15e7a5ea7764a07645e9,True,3fd407fc54aa98b6c1c2b9f38893fde231324e5ecb12b65a01f4266f62c12194,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
4,1024,1024,1024,0.022695465882619222,0.022693334023157756,0.02280319929122925,94.62170369653433,0.006780800223350525,0.2987733434696063,0.017,0.0221,SLOW,0,10,30,3,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,"[0.02280319929122925, 0.022693334023157756, 0.022695465882619222]","[0.006785066425800323, 0.006780800223350525, 0.006779733300209046]",e7d40d6b3083f6b01cbb15e7a5ea7764a07645e9,True,3fd407fc54aa98b6c1c2b9f38893fde231324e5ecb12b65a01f4266f62c12194,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
4,2048,2048,2048,0.07646506627400716,0.07643840312957764,0.0766154686609904,224.67605170754905,0.021338667472203574,0.2790642644019684,0.052,0.0676,SLOW,0,10,30,3,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,"[0.0766154686609904, 0.07643840312957764, 0.07646506627400716]","[0.021537067492802937, 0.021338667472203574, 0.021246933937072755]",e7d40d6b3083f6b01cbb15e7a5ea7764a07645e9,True,3fd407fc54aa98b6c1c2b9f38893fde231324e5ecb12b65a01f4266f62c12194,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
5,512,512,512,0.010439466436703999,0.010420266787211101,0.010529067118962605,25.713522585427437,0.005793066819508871,0.5549198184249239,0.013,0.0169,PASS,0,10,30,3,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,"[0.010529067118962605, 0.010439466436703999, 0.010420266787211101]","[0.005841066439946492, 0.005793066819508871, 0.005769599974155426]",e7d40d6b3083f6b01cbb15e7a5ea7764a07645e9,True,3fd407fc54aa98b6c1c2b9f38893fde231324e5ecb12b65a01f4266f62c12194,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
5,1024,1024,1024,0.015592533349990844,0.015429332852363586,0.016407466928164163,137.72512777734485,0.006783999999364217,0.43508003780336313,0.012,0.015600000000000001,PASS,0,10,30,3,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,"[0.015592533349990844, 0.016407466928164163, 0.015429332852363586]","[0.006856533388296763, 0.006783999999364217, 0.006747733553250631]",e7d40d6b3083f6b01cbb15e7a5ea7764a07645e9,True,3fd407fc54aa98b6c1c2b9f38893fde231324e5ecb12b65a01f4266f62c12194,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
5,2048,2048,2048,0.0453439990679423,0.04532906611760457,0.045363199710845944,378.8785624809607,0.02142080068588257,0.472406517426621,0.033,0.0429,SLOW,0,10,30,3,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,"[0.0453439990679423, 0.04532906611760457, 0.045363199710845944]","[0.021602133909861248, 0.02142080068588257, 0.0210698664188385]",e7d40d6b3083f6b01cbb15e7a5ea7764a07645e9,True,3fd407fc54aa98b6c1c2b9f38893fde231324e5ecb12b65a01f4266f62c12194,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
5,4096,4096,4096,0.36215359369913735,0.36175359090169273,0.362387212117513,379.5045965667781,0.128001070022583,0.353444152562852,0.272,0.3536,SLOW,0,10,30,3,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,"[0.362387212117513, 0.36175359090169273, 0.36215359369913735]","[0.12835520108540852, 0.128001070022583, 0.12795626322428386]",e7d40d6b3083f6b01cbb15e7a5ea7764a07645e9,True,3fd407fc54aa98b6c1c2b9f38893fde231324e5ecb12b65a01f4266f62c12194,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,37d91ddbec1e74682eec22f7c64abc2b606095d04ec947aa031d889b253ef009,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}"
